original_total_changes,original_num_types,original_num_params,original_num_generics,original_num_patterns,original_num_nested_patterns,reduced_total_changes,reduced_num_types,reduced_num_params,reduced_num_generics,reduced_num_patterns,reduced_num_nested_patterns,time
26,6,6,5,3,9,13,5,2,4,1,2,11
9,2,1,4,1,2,9,2,1,4,1,2,2
22,6,6,5,2,5,12,5,1,4,1,2,11
20,5,6,7,1,2,16,5,2,7,1,2,11
19,6,6,5,1,2,12,5,1,4,1,2,10
13,4,3,5,1,1,13,4,3,5,1,1,0
19,6,6,5,1,2,13,5,2,4,1,2,8
46,7,10,7,5,22,46,7,10,7,5,22,0
20,5,6,6,2,3,20,5,6,6,2,3,0
7,3,2,0,1,2,6,3,1,0,1,2,9
23,5,8,8,1,2,9,2,1,4,1,2,9
24,5,8,8,1,3,9,2,1,4,1,2,12
23,5,8,8,1,2,9,2,1,4,1,2,9
24,4,6,6,2,8,9,2,1,4,1,2,14
32,4,6,6,4,16,9,2,1,4,1,2,15
12,2,3,3,1,4,9,2,1,3,1,3,12
15,2,3,3,2,7,9,2,1,3,1,3,15
11,2,3,4,1,2,9,2,1,4,1,2,8
10,2,3,3,1,2,8,2,1,3,1,2,8
22,2,3,3,3,14,9,2,1,3,1,3,15
8,3,2,0,1,3,6,3,1,0,1,2,11
7,3,2,0,1,2,7,3,2,0,1,2,2
9,3,2,0,2,4,7,3,2,0,1,2,7
6,2,1,1,1,2,6,2,1,1,1,2,0
30,8,10,10,1,2,15,5,1,7,1,2,13
30,8,10,10,1,2,15,5,1,7,1,2,10
8,2,2,2,1,2,7,2,1,2,1,2,6
11,2,2,2,2,5,7,2,1,2,1,2,8
33,5,5,6,6,17,33,5,5,6,6,17,0
22,4,7,8,1,3,13,3,2,6,1,2,11
19,5,5,6,2,3,19,5,5,6,2,3,0
22,5,7,8,1,2,15,4,2,7,1,2,15
22,5,7,8,1,2,14,4,2,6,1,2,13
28,8,13,5,1,2,6,3,1,0,1,2,17
18,5,8,0,2,5,5,2,1,0,1,2,17
34,8,13,5,3,8,6,3,1,0,1,2,24
29,8,13,5,1,3,6,3,1,0,1,2,21
21,7,5,7,1,2,8,2,1,3,1,2,15
11,3,2,2,1,4,6,2,1,0,1,3,15
17,3,2,2,2,10,6,2,1,0,1,3,17
15,4,6,3,1,2,8,2,1,3,1,2,11
17,4,5,6,1,2,11,3,1,5,1,2,9
9,2,3,2,1,2,7,2,1,2,1,2,6
17,5,5,5,1,2,17,5,5,5,1,2,0
20,4,5,6,2,5,11,3,1,5,1,2,12
15,3,3,5,1,4,13,3,2,5,1,3,14
8,2,3,0,1,3,5,2,1,0,1,2,12
24,4,5,0,5,15,9,4,3,0,1,2,11
13,4,6,0,1,3,7,3,2,0,1,2,11
8,2,2,2,1,2,7,2,1,2,1,2,6
22,4,5,0,4,13,8,3,3,0,1,2,14
22,4,8,4,2,6,9,3,1,3,1,2,22
14,5,1,6,1,2,9,2,1,4,1,2,8
12,4,4,0,2,4,6,3,1,0,1,2,13
16,3,2,2,4,9,16,3,2,2,4,9,0
10,2,2,3,1,3,9,2,1,3,1,3,9
14,2,2,3,2,7,9,2,1,3,1,3,11
11,2,3,2,1,4,7,2,1,2,1,2,11
15,4,2,7,1,2,9,2,1,4,1,2,8
10,2,2,4,1,2,9,2,1,4,1,2,6
11,2,2,4,1,3,9,2,1,4,1,2,8
19,4,6,4,2,5,7,2,1,2,1,2,12
20,4,5,0,4,11,6,3,1,0,1,2,19
10,4,1,3,1,2,9,3,1,3,1,2,6
27,7,8,3,2,9,7,3,1,0,1,3,24
22,7,8,3,1,4,7,3,1,0,1,3,20
25,6,8,2,3,9,8,3,1,2,1,2,14
18,6,8,2,1,2,8,3,1,2,1,2,13
21,5,4,9,2,3,21,5,4,9,2,3,0
17,6,7,2,1,2,10,5,1,2,1,2,14
19,2,3,5,4,9,19,2,3,5,4,9,0
12,2,3,5,1,2,12,2,3,5,1,2,0
27,6,9,9,1,3,14,4,1,7,1,2,14
16,4,8,0,2,4,6,3,1,0,1,2,15
14,4,8,0,1,2,6,3,1,0,1,2,12
20,5,3,1,4,11,20,5,3,1,4,11,0
12,4,6,0,1,2,6,3,1,0,1,2,12
8,3,1,2,2,2,8,3,1,2,2,2,0
11,2,2,3,1,4,8,2,1,3,1,2,8
4,2,0,1,1,1,4,2,0,1,1,1,0
17,4,2,5,4,6,17,4,2,5,4,6,0
9,2,2,3,1,2,8,2,1,3,1,2,6
28,5,7,6,4,10,15,5,2,6,1,2,18
18,5,4,6,1,3,18,5,4,6,1,3,0
13,4,2,5,1,2,9,3,1,3,1,2,6
17,5,4,6,1,2,17,5,4,6,1,2,0
17,5,4,6,1,2,17,5,4,6,1,2,0
10,2,3,4,1,1,10,2,3,4,1,1,0
16,5,4,6,1,1,16,5,4,6,1,1,0
18,4,4,7,1,3,12,3,1,6,1,2,15
17,3,3,4,2,7,9,2,1,4,1,2,13
19,4,4,7,1,4,9,2,1,4,1,2,11
29,4,4,7,5,14,9,2,1,4,1,2,13
15,3,3,4,2,5,9,2,1,4,1,2,12
18,4,4,7,1,3,12,3,1,6,1,2,15
11,3,3,3,2,2,11,3,3,3,2,2,0
16,4,6,1,2,5,9,4,2,1,1,2,17
22,4,6,5,2,7,12,3,3,4,1,2,10
52,4,6,5,12,37,11,3,2,4,1,2,17
19,4,6,5,1,4,10,3,1,4,1,2,11
7,2,0,4,1,1,7,2,0,4,1,1,0
22,4,9,7,1,2,14,3,3,6,1,2,16
23,4,9,7,1,3,9,2,1,4,1,2,11
30,7,7,14,1,2,30,7,7,14,1,2,0
15,6,5,2,2,2,15,6,5,2,2,2,0
8,3,1,0,1,4,7,3,1,0,1,3,12
8,3,1,0,1,4,7,3,1,0,1,3,12
28,6,6,2,3,14,7,3,1,0,1,3,22
20,4,4,3,3,9,10,4,1,3,1,2,13
22,5,7,7,1,3,7,2,1,2,1,2,12
8,4,0,3,1,1,8,4,0,3,1,1,0
23,5,7,7,1,4,7,2,1,2,1,2,11
53,8,10,14,8,21,53,8,10,14,8,21,0
61,8,8,5,15,40,61,8,8,5,15,40,0
20,4,5,7,1,4,14,4,2,6,1,2,13
25,4,5,7,3,9,14,4,2,6,1,2,10
7,2,1,3,1,1,7,2,1,3,1,1,0
21,4,5,7,2,5,10,3,1,4,1,2,17
20,6,6,6,1,2,9,3,1,3,1,2,8
7,2,1,2,1,2,7,2,1,2,1,2,2
15,3,4,6,1,2,9,2,1,4,1,2,6
20,6,6,6,1,2,9,3,1,3,1,2,10
11,4,5,0,1,2,8,4,2,0,1,2,8
10,3,5,0,1,2,10,3,5,0,1,2,5
12,3,2,5,1,2,12,3,2,5,1,2,0
36,6,7,11,4,12,18,5,1,10,1,2,18
27,6,7,11,1,3,18,5,1,10,1,2,17
21,5,3,7,2,6,21,5,3,7,2,6,0
15,3,2,5,2,5,15,3,2,5,2,5,1
24,6,8,7,1,3,24,6,8,7,1,3,0
11,3,2,5,1,1,11,3,2,5,1,1,0
17,6,7,2,1,2,5,2,1,0,1,2,14
20,6,7,2,2,5,5,2,1,0,1,2,17
23,6,7,2,3,8,5,2,1,0,1,2,15
25,7,4,6,3,8,7,3,2,0,1,2,14
25,7,4,6,3,8,7,3,2,0,1,2,14
18,5,2,6,4,5,18,5,2,6,4,5,0
13,4,3,4,1,2,7,2,1,2,1,2,8
12,3,4,3,1,2,7,2,1,2,1,2,6
26,8,7,5,2,6,7,3,2,0,1,2,16
23,7,6,7,1,3,6,3,1,0,1,2,19
22,8,7,5,1,2,7,3,2,0,1,2,10
23,7,6,7,1,3,6,3,1,0,1,2,18
11,3,2,4,1,2,10,3,1,4,1,2,6
17,3,5,2,4,7,17,3,5,2,4,7,0
20,4,6,8,1,2,8,2,1,3,1,2,5
22,6,11,3,1,2,22,6,11,3,1,2,0
15,4,5,4,1,2,8,2,1,3,1,2,8
24,4,5,4,4,11,7,2,1,2,1,2,16
20,6,3,10,1,1,20,6,3,10,1,1,0
18,4,6,6,2,2,18,4,6,6,2,2,0
27,6,9,5,2,7,5,2,1,0,1,2,16
12,3,5,0,1,4,6,2,1,0,1,3,15
12,3,5,0,1,4,7,3,1,0,1,3,15
23,6,9,5,1,3,9,4,3,0,1,2,17
13,3,5,0,1,5,7,3,1,0,1,3,18
21,5,5,2,4,9,21,5,5,2,4,9,0
17,4,6,2,2,5,7,2,1,2,1,2,14
18,4,8,0,2,6,6,3,1,0,1,2,15
15,4,8,0,1,3,6,3,1,0,1,2,16
18,4,8,0,2,6,6,3,1,0,1,2,15
20,4,8,0,3,8,6,3,1,0,1,2,15
7,2,2,1,1,2,7,2,2,1,1,2,0
27,7,4,5,6,11,27,7,4,5,6,11,0
17,6,7,2,1,2,11,5,2,2,1,2,11
17,6,7,2,1,2,11,5,2,2,1,2,11
11,2,2,5,1,2,11,2,2,5,1,2,0
24,6,9,2,4,7,11,5,2,1,2,3,45
13,3,2,5,1,3,8,2,1,3,1,2,9
13,2,2,5,2,4,13,2,2,5,2,4,0
47,7,10,4,10,26,11,4,2,3,1,2,30
16,4,7,3,1,2,7,2,1,2,1,2,7
22,6,4,3,2,9,12,5,2,2,1,3,14
24,6,4,3,3,11,7,2,1,2,1,2,14
29,3,3,1,9,22,29,3,3,1,9,22,0
9,3,3,1,1,2,8,3,2,1,1,2,9
22,3,3,1,7,15,22,3,3,1,7,15,0
16,7,5,0,2,4,6,3,1,0,1,2,15
7,2,2,1,1,2,6,2,1,1,1,2,6
10,2,2,1,2,5,6,2,1,1,1,2,8
14,5,6,0,1,3,8,4,2,0,1,2,11
8,2,1,2,1,3,8,2,1,2,1,3,4
29,8,6,13,1,2,11,3,1,5,1,2,12
57,7,13,8,9,29,57,7,13,8,9,29,0
14,4,4,1,2,5,5,2,1,0,1,2,16
6,3,1,0,1,2,5,2,1,0,1,2,9
24,6,8,5,2,5,9,3,1,3,1,2,18
11,3,1,5,1,2,9,2,1,4,1,2,6
42,8,12,5,8,17,15,6,2,3,3,4,100
30,8,12,8,1,2,9,3,1,3,1,2,14
31,8,12,8,1,3,9,3,1,3,1,2,17
21,5,2,7,2,7,14,4,1,6,1,3,12
21,6,5,5,2,5,7,2,1,2,1,2,12
22,7,5,0,4,10,6,3,1,0,1,2,19
20,6,5,7,1,2,13,5,1,5,1,2,11
17,6,6,4,1,1,17,6,6,4,1,1,0
13,4,2,4,1,3,12,4,2,4,1,2,7
18,6,6,4,1,2,18,6,6,4,1,2,0
21,4,2,6,5,9,21,4,2,6,5,9,0
10,3,2,3,1,2,9,3,1,3,1,2,7
16,3,2,3,3,8,9,3,1,3,1,2,8
32,6,5,10,5,11,15,4,2,7,1,2,42
25,7,8,0,4,10,8,5,1,0,1,2,18
20,7,8,0,2,5,8,4,2,0,1,2,15
23,6,10,5,1,2,7,2,1,2,1,2,12
21,5,5,8,1,3,21,5,5,8,1,3,0
11,4,5,0,1,2,5,2,1,0,1,2,12
18,4,7,3,1,4,10,2,2,3,1,3,17
18,5,4,7,1,2,9,2,1,4,1,2,11
11,2,2,0,2,7,5,2,1,0,1,2,10
8,2,2,0,1,4,5,2,1,0,1,2,10
22,5,4,7,1,6,9,2,1,4,1,2,14
12,4,6,0,1,2,5,2,1,0,1,2,12
12,4,6,0,1,2,5,2,1,0,1,2,12
24,3,5,3,3,13,8,2,1,2,1,3,15
30,6,7,7,4,10,14,5,1,6,1,2,14
13,3,5,3,1,2,11,3,3,3,1,2,8
12,2,2,4,1,4,9,2,1,4,1,2,8
38,3,2,1,8,32,38,3,2,1,8,32,0
10,2,2,4,1,2,9,2,1,4,1,2,6
23,5,7,6,3,5,23,5,7,6,3,5,0
26,6,9,3,3,8,7,3,2,0,1,2,14
5,2,0,2,1,1,5,2,0,2,1,1,0
35,8,9,9,3,9,7,2,1,2,1,2,12
20,6,2,7,3,5,20,6,2,7,3,5,0
9,2,3,2,1,2,8,2,2,2,1,2,11
14,4,5,1,2,4,7,3,2,0,1,2,11
62,3,3,7,16,49,62,3,3,7,16,49,0
11,3,3,3,1,2,6,2,1,1,1,2,9
23,6,9,6,1,2,8,2,1,3,1,2,14
24,6,9,6,1,3,8,2,1,3,1,2,15
24,4,3,4,4,13,9,3,1,3,1,2,13
21,5,8,2,2,6,5,2,1,0,1,2,17
17,6,4,5,1,2,7,2,1,2,1,2,11
17,5,8,2,1,2,6,3,1,0,1,2,15
11,3,3,3,1,2,9,3,1,3,1,2,8
17,6,2,7,1,2,11,4,1,4,1,2,9
22,7,8,4,2,3,14,5,2,4,2,3,31
21,6,5,8,1,2,8,2,1,3,1,2,8
15,5,5,3,1,2,9,4,3,0,1,2,8
16,5,5,3,1,3,9,4,3,0,1,2,11
15,5,5,3,1,2,9,4,3,0,1,2,8
20,6,8,4,2,2,20,6,8,4,2,2,0
8,2,1,3,1,2,8,2,1,3,1,2,2
24,7,8,5,1,4,15,6,1,5,1,3,20
12,3,4,0,2,5,5,2,1,0,1,2,12
12,3,4,0,2,5,6,3,1,0,1,2,13
20,7,9,0,2,4,6,3,1,0,1,2,18
19,7,9,0,1,3,7,3,2,0,1,2,14
17,3,5,4,2,5,9,2,1,4,1,2,12
14,3,3,3,2,5,11,3,3,3,1,2,8
12,3,3,3,1,3,11,3,3,3,1,2,7
11,3,3,3,1,2,9,3,1,3,1,2,8
12,3,3,3,1,3,7,2,1,2,1,2,11
15,3,3,3,2,6,11,3,3,3,1,2,8
51,8,12,8,10,23,51,8,12,8,10,23,0
14,4,6,0,1,4,6,3,1,0,1,2,15
21,6,6,6,1,3,10,3,2,3,1,2,14
29,7,9,10,1,3,29,7,9,10,1,3,0
25,4,6,0,5,15,7,3,2,0,1,2,14
29,7,9,10,1,3,29,7,9,10,1,3,0
20,6,6,6,1,2,11,4,2,3,1,2,11
40,6,6,6,8,22,7,2,1,2,1,2,20
15,4,6,0,1,5,7,3,2,0,1,2,9
21,6,6,6,1,3,7,2,1,2,1,2,16
22,6,6,6,1,4,7,2,1,2,1,2,16
35,7,9,10,2,9,35,7,9,10,2,9,0
14,6,5,0,1,3,6,3,1,0,1,2,16
33,8,11,4,4,10,7,2,1,2,1,2,24
7,2,1,2,1,2,7,2,1,2,1,2,2
14,6,5,0,1,3,7,4,1,0,1,2,15
14,4,3,5,1,2,9,3,1,3,1,2,9
24,6,7,8,1,3,7,2,1,2,1,2,12
25,6,7,8,2,4,7,2,1,2,1,2,14
9,3,2,1,2,3,7,2,2,1,1,2,19
20,4,3,5,3,8,9,3,1,3,1,2,12
10,2,3,2,1,3,7,2,1,2,1,2,9
11,4,3,2,1,2,7,2,1,2,1,2,9
20,4,3,2,4,11,7,2,1,2,1,2,14
24,6,7,8,1,3,7,2,1,2,1,2,15
15,4,3,5,1,3,10,3,2,3,1,2,10
32,5,9,1,5,17,5,2,1,0,1,2,19
77,7,6,5,11,59,14,5,2,5,1,2,18
32,7,6,5,3,14,7,3,1,0,1,3,20
25,5,9,1,3,10,7,3,1,0,1,3,19
28,7,6,5,2,10,10,4,1,2,1,3,22
29,5,9,1,3,14,5,2,1,0,1,2,17
21,4,3,7,3,7,11,3,1,5,1,2,9
15,3,4,6,1,2,11,3,1,5,1,2,7
15,4,4,1,2,6,6,3,1,0,1,2,13
13,4,4,1,1,4,8,3,2,0,1,3,14
13,4,4,1,1,4,6,3,1,0,1,2,14
18,4,5,7,1,2,8,2,1,3,1,2,16
30,7,9,8,2,6,30,7,9,8,2,6,0
7,3,2,0,1,2,6,3,1,0,1,2,9
30,7,9,8,2,6,30,7,9,8,2,6,0
7,2,2,1,1,2,5,2,1,0,1,2,6
8,2,3,0,1,3,5,2,1,0,1,2,12
24,7,5,10,2,2,24,7,5,10,2,2,0
8,2,2,1,1,3,8,2,2,1,1,3,0
16,3,5,4,1,4,9,2,1,3,1,3,14
12,3,3,3,1,3,10,3,2,3,1,2,8
15,3,3,0,2,9,6,2,1,0,1,3,17
19,3,3,3,3,10,11,3,3,3,1,2,8
16,4,4,4,1,4,11,4,1,4,1,2,10
19,3,3,3,3,10,11,3,3,3,1,2,8
12,3,3,3,1,3,9,3,1,3,1,2,10
9,3,2,2,1,2,7,2,1,2,1,2,6
11,2,3,4,1,2,9,2,1,4,1,2,8
18,6,6,4,1,2,11,5,1,3,1,2,10
20,6,6,4,2,4,11,5,1,3,1,2,13
12,2,3,4,1,3,9,2,1,4,1,2,9
14,6,5,1,1,2,14,6,5,1,1,2,0
7,2,1,2,1,2,7,2,1,2,1,2,2
13,3,2,0,3,8,7,3,2,0,1,2,8
33,6,7,10,3,10,9,2,1,3,1,3,17
8,3,2,0,1,3,7,3,2,0,1,2,7
7,2,2,0,1,3,5,2,1,0,1,2,10
16,4,5,5,1,2,9,2,2,3,1,2,12
24,7,14,0,1,3,5,2,1,0,1,2,20
25,7,14,0,1,4,11,6,3,0,1,2,15
41,4,5,5,9,27,11,3,2,4,1,2,16
24,7,14,0,1,3,5,2,1,0,1,2,21
13,4,3,2,1,4,9,3,3,1,1,2,9
87,4,5,5,22,73,10,3,1,4,1,2,21
24,7,14,0,1,3,5,2,1,0,1,2,19
18,4,5,5,1,4,11,3,2,4,1,2,13
18,4,5,5,1,4,10,3,1,4,1,2,15
7,2,2,1,1,2,7,2,2,1,1,2,4
9,2,3,1,1,3,8,2,2,1,1,3,16
20,7,5,5,2,3,20,7,5,5,2,3,0
12,4,4,0,2,4,6,3,1,0,1,2,14
15,3,3,6,1,3,10,2,1,4,1,3,13
29,5,5,9,3,10,12,3,1,6,1,2,14
38,5,5,9,5,19,12,3,1,6,1,2,16
27,5,5,9,2,8,12,3,1,6,1,2,15
12,3,2,5,1,2,9,2,1,4,1,2,8
13,3,2,5,1,3,9,2,1,4,1,2,9
21,6,5,8,1,2,21,6,5,8,1,2,0
22,7,6,7,1,2,12,4,1,5,1,2,12
23,7,6,7,1,3,12,4,1,5,1,2,15
19,7,9,1,1,2,8,5,1,0,1,2,12
30,6,9,6,3,9,30,6,9,6,3,9,0
23,6,9,6,1,2,23,6,9,6,1,2,0
32,6,9,6,3,11,32,6,9,6,3,11,0
30,6,9,6,3,9,30,6,9,6,3,9,0
16,3,4,2,2,7,7,2,1,1,1,3,12
29,7,12,3,2,7,13,5,3,3,1,2,17
24,2,2,4,4,16,10,2,1,4,1,3,13
20,8,6,4,1,2,6,2,1,1,1,2,12
12,2,2,4,1,4,10,2,1,4,1,3,11
18,4,3,8,1,3,9,2,1,4,1,2,10
24,4,3,8,4,9,13,3,2,6,1,2,13
23,7,9,3,2,4,10,4,2,2,1,2,22
21,7,9,3,1,2,8,3,1,2,1,2,12
18,6,8,2,1,2,6,3,1,0,1,2,11
22,6,9,5,1,2,8,2,1,3,1,2,9
23,6,9,5,1,3,8,2,1,3,1,2,11
41,4,9,3,5,25,10,3,1,3,1,3,21
30,7,7,10,2,6,12,4,3,3,1,2,14
27,7,7,10,1,3,7,2,1,2,1,2,15
11,4,3,2,1,2,6,3,1,0,1,2,12
17,4,6,5,1,2,8,2,1,3,1,2,9
19,4,7,5,1,3,10,3,1,4,1,2,13
42,4,7,5,9,26,8,2,1,3,1,2,17
18,4,7,5,1,2,10,3,1,4,1,2,10
25,8,6,7,2,4,12,5,1,4,1,2,13
19,3,3,5,4,8,19,3,3,5,4,8,0
22,6,10,3,1,3,22,6,10,3,1,3,0
12,4,2,4,1,2,9,3,1,3,1,2,8
11,3,5,1,1,2,6,2,1,1,1,2,9
14,4,2,4,2,4,9,3,1,3,1,2,8
13,2,3,2,2,6,9,2,2,2,1,3,16
11,2,3,2,1,4,8,2,2,2,1,2,13
9,3,3,1,1,2,6,3,1,0,1,2,8
9,3,3,1,1,2,6,3,1,0,1,2,6
25,3,5,3,4,14,11,3,3,3,1,2,13
12,2,2,3,2,5,8,2,1,3,1,2,8
16,4,4,5,2,3,16,4,4,5,2,3,0
14,3,5,3,1,3,11,3,3,3,1,2,10
23,3,5,3,4,12,11,3,3,3,1,2,11
14,3,5,3,1,3,9,3,1,3,1,2,12
23,3,5,3,4,12,10,3,2,3,1,2,13
15,3,5,3,1,4,10,3,2,3,1,2,11
18,4,6,6,1,2,18,4,6,6,1,2,0
59,3,6,4,14,46,59,3,6,4,14,46,0
18,4,5,5,2,4,12,3,3,4,1,2,11
23,4,5,9,2,5,12,3,1,6,1,2,16
19,3,2,6,3,8,12,3,1,6,1,2,8
93,4,5,9,23,75,93,4,5,9,23,75,0
19,5,6,5,1,3,13,5,1,5,1,2,13
21,3,2,6,4,10,12,3,1,6,1,2,11
9,2,2,3,1,2,9,2,2,3,1,2,4
26,4,4,7,6,11,26,4,4,7,6,11,0
15,3,5,2,3,5,15,3,5,2,3,5,0
28,6,6,9,3,7,13,4,1,6,1,2,14
9,2,2,3,1,2,8,2,1,3,1,2,6
18,4,5,5,2,4,18,4,5,5,2,4,1
23,5,3,7,5,8,23,5,3,7,5,8,0
15,4,3,6,1,2,12,3,1,6,1,2,11
21,6,4,7,3,4,21,6,4,7,3,4,0
12,4,4,2,1,2,5,2,1,0,1,2,9
18,4,5,6,1,3,10,2,1,4,1,3,11
9,3,1,3,1,2,9,3,1,3,1,2,2
11,3,3,3,1,2,7,2,1,2,1,2,7
9,3,1,3,1,2,9,3,1,3,1,2,2
8,2,3,0,1,3,5,2,1,0,1,2,12
12,3,3,5,1,1,12,3,3,5,1,1,0
8,3,3,0,1,2,7,3,2,0,1,2,7
27,7,8,7,2,5,15,5,2,6,1,2,18
18,6,5,6,1,1,18,6,5,6,1,1,0
12,3,3,1,1,5,6,2,1,0,1,3,16
25,7,8,7,1,3,5,2,1,0,1,2,18
16,4,5,0,2,7,9,4,3,0,1,2,13
19,6,5,6,1,2,19,6,5,6,1,2,0
14,5,6,0,1,3,9,4,2,0,1,3,11
15,3,5,3,1,4,7,2,1,2,1,2,11
14,3,5,3,1,3,7,2,1,2,1,2,10
74,3,5,1,23,65,74,3,5,1,23,65,0
19,4,6,6,1,3,9,2,1,4,1,2,9
22,5,8,4,2,5,5,2,1,0,1,2,19
26,3,5,3,6,15,12,3,3,3,2,3,38
16,3,6,2,1,5,8,2,1,2,1,3,15
19,3,6,2,2,8,7,2,1,2,1,2,12
18,3,6,2,2,7,8,2,1,2,1,3,14
13,4,4,0,2,5,6,3,1,0,1,2,15
10,4,4,0,1,2,6,3,1,0,1,2,10
30,8,9,5,5,8,30,8,9,5,5,8,0
14,3,3,5,1,3,9,2,1,4,1,2,11
13,3,3,5,1,2,9,2,1,4,1,2,9
11,4,3,0,1,4,7,3,1,0,1,3,15
15,4,3,0,2,8,7,3,1,0,1,3,18
11,4,3,0,1,4,7,3,1,0,1,3,14
11,4,3,0,1,4,7,3,1,0,1,3,14
25,7,10,5,1,3,10,5,1,2,1,2,14
42,7,10,5,6,20,11,5,2,2,1,2,17
22,3,6,4,3,9,10,3,1,4,1,2,15
8,4,0,3,1,1,8,4,0,3,1,1,0
9,4,2,2,1,1,9,4,2,2,1,1,0
10,4,2,2,1,2,10,4,2,2,1,2,0
16,4,2,7,1,3,10,2,1,4,1,3,9
15,4,5,3,1,3,7,2,1,2,1,2,11
14,4,5,3,1,2,7,2,1,2,1,2,8
18,5,3,7,1,3,11,3,1,4,1,3,9
8,3,1,2,1,2,7,2,1,2,1,2,6
14,4,5,3,1,2,10,3,2,3,1,2,11
11,2,2,4,1,3,9,2,1,4,1,2,8
14,3,4,4,1,3,9,2,1,3,1,3,11
28,6,7,10,2,5,28,6,7,10,2,5,0
27,6,7,10,2,4,27,6,7,10,2,4,0
15,6,3,4,2,2,15,6,3,4,2,2,0
25,6,7,10,1,2,25,6,7,10,1,2,0
58,7,11,1,12,39,58,7,11,1,12,39,0
11,3,2,4,1,2,7,2,1,2,1,2,11
42,7,11,1,9,23,42,7,11,1,9,23,0
168,8,9,5,34,146,168,8,9,5,34,146,0
9,4,3,0,1,2,6,3,1,0,1,2,9
9,4,3,0,1,2,6,3,1,0,1,2,12
39,8,15,7,2,9,8,2,1,2,1,3,22
17,5,5,5,1,2,9,3,1,3,1,2,10
35,8,15,7,1,5,11,3,3,3,1,2,16
42,8,15,7,3,12,7,2,1,2,1,2,14
34,8,15,7,1,4,8,2,1,2,1,3,20
20,5,5,5,2,5,7,2,1,2,1,2,11
9,2,2,2,1,3,7,2,1,2,1,2,8
13,6,1,3,2,3,13,6,1,3,2,3,0
14,4,1,4,4,5,14,4,1,4,4,5,0
8,3,1,2,1,2,7,2,1,2,1,2,6
16,7,7,0,1,2,8,5,1,0,1,2,15
27,6,9,10,1,2,18,5,2,9,1,2,19
16,7,7,0,1,2,8,5,1,0,1,2,15
27,6,9,10,1,2,18,5,2,9,1,2,17
14,4,6,2,2,2,14,4,6,2,2,2,0
8,2,0,5,1,1,8,2,0,5,1,1,0
14,5,3,4,1,2,12,5,1,4,1,2,8
22,6,7,5,2,4,22,6,7,5,2,4,0
7,2,3,0,1,2,5,2,1,0,1,2,10
22,2,3,0,6,17,5,2,1,0,1,2,12
22,6,7,5,2,4,22,6,7,5,2,4,0
20,3,6,4,2,7,8,2,1,3,1,2,15
16,3,6,4,1,3,8,2,1,3,1,2,12
23,6,10,2,2,5,11,5,2,2,1,2,19
15,3,6,4,1,2,8,2,1,3,1,2,12
10,2,3,0,2,5,5,2,1,0,1,2,12
20,5,7,7,1,1,20,5,7,7,1,1,0
24,8,12,0,2,4,9,5,2,0,1,2,16
21,5,7,7,1,2,21,5,7,7,1,2,0
7,3,2,0,1,2,5,2,1,0,1,2,9
22,4,8,0,2,10,8,3,3,0,1,2,13
7,2,1,2,1,2,7,2,1,2,1,2,2
15,3,6,3,2,3,15,3,6,3,2,3,0
11,2,2,3,1,4,9,2,1,3,1,3,11
17,5,5,4,1,3,8,3,3,0,1,2,10
13,3,2,6,1,2,9,2,1,4,1,2,5
16,5,5,4,1,2,5,2,1,0,1,2,13
18,4,7,6,1,1,18,4,7,6,1,1,0
16,3,2,6,2,5,13,3,2,6,1,2,7
17,4,5,6,1,2,17,4,5,6,1,2,0
25,4,5,6,3,10,25,4,5,6,3,10,0
13,3,2,6,1,2,13,3,2,6,1,2,2
13,3,2,6,1,2,12,3,1,6,1,2,7
21,6,9,2,1,4,12,5,3,1,1,3,17
19,6,9,2,1,2,7,3,1,1,1,2,9
26,6,9,2,2,9,26,6,9,2,2,9,0
25,8,10,5,1,2,6,2,1,1,1,2,14
13,3,5,0,2,5,5,2,1,0,1,2,13
17,6,7,2,1,2,10,5,1,2,1,2,11
15,4,4,5,1,2,9,2,1,4,1,2,11
17,4,4,5,1,4,9,2,1,4,1,2,12
16,4,4,5,1,3,9,2,1,4,1,2,12
19,6,7,2,2,4,10,5,1,2,1,2,10
33,6,6,8,7,13,33,6,6,8,7,13,0
8,2,3,1,1,2,7,2,2,1,1,2,12
25,5,7,6,3,7,9,3,1,3,1,2,17
22,7,13,0,1,2,5,2,1,0,1,2,15
22,5,6,6,2,5,22,5,6,6,2,5,0
26,5,6,6,4,9,26,5,6,6,4,9,0
9,2,3,1,1,3,8,2,2,1,1,3,15
9,2,3,1,1,3,8,2,2,1,1,3,18
11,2,3,1,1,5,8,2,2,1,1,3,15
22,7,13,0,1,2,5,2,1,0,1,2,16
11,2,2,3,1,4,10,2,2,3,1,3,15
18,4,4,8,1,2,12,3,1,6,1,2,8
27,6,7,11,2,3,27,6,7,11,2,3,0
25,6,10,6,1,3,16,6,2,6,1,2,15
16,4,3,7,1,2,9,2,1,4,1,2,11
21,7,6,6,1,2,12,5,1,4,1,2,16
23,7,6,6,2,4,12,5,1,4,1,2,13
9,2,1,4,1,2,9,2,1,4,1,2,2
37,7,6,6,7,18,37,7,6,6,7,18,0
16,5,3,6,1,2,11,4,2,3,1,2,11
16,5,3,6,1,2,11,4,2,3,1,2,10
14,3,5,3,1,3,9,3,1,3,1,2,14
12,4,4,2,1,2,6,3,1,0,1,2,13
