original_total_changes,original_num_types,original_num_params,original_num_generics,original_num_patterns,original_num_nested_patterns,reduced_total_changes,reduced_num_types,reduced_num_params,reduced_num_generics,reduced_num_patterns,reduced_num_nested_patterns,time
124,4,5,4,32,111,10,3,2,3,1,2,19
124,4,5,4,32,111,10,3,1,3,1,3,25
119,4,5,4,31,106,10,3,2,3,1,2,15
124,4,5,4,32,111,10,3,2,3,1,2,26
124,4,5,4,32,111,9,3,1,3,1,2,22
111,4,5,4,29,98,11,3,3,3,1,2,20
119,4,5,4,31,106,11,3,3,3,1,2,19
111,4,5,4,29,98,10,3,2,3,1,2,17
114,4,5,4,30,101,11,3,3,3,1,2,19
114,4,5,4,30,101,11,3,3,3,1,2,19
124,4,5,4,32,111,10,3,2,3,1,2,23
119,4,5,4,31,106,10,3,2,3,1,2,23
111,4,5,4,29,98,10,3,2,3,1,2,22
119,4,5,4,31,106,10,3,2,3,1,2,25
119,4,5,4,31,106,10,3,2,3,1,2,20
109,4,5,4,29,96,10,3,2,3,1,2,17
124,4,5,4,32,111,10,3,2,3,1,2,21
114,4,5,4,30,101,10,3,2,3,1,2,20
114,4,5,4,30,101,11,3,3,3,1,2,17
114,4,5,4,30,101,11,3,3,3,1,2,16
119,4,5,4,31,106,10,3,2,3,1,2,17
119,4,5,4,31,106,10,3,2,3,1,2,20
114,4,5,4,30,101,11,3,3,3,1,2,18
114,4,5,4,30,101,10,3,2,3,1,2,18
118,4,5,4,31,105,9,3,1,3,1,2,23
110,4,5,4,29,97,11,3,3,3,1,2,17
114,4,5,4,30,101,9,3,1,3,1,2,19
114,4,5,4,30,101,9,3,1,3,1,2,18
124,4,5,4,32,111,10,3,2,3,1,2,19
124,4,5,4,32,111,11,3,3,3,1,2,17
114,4,5,4,30,101,11,3,3,3,1,2,16
114,4,5,4,30,101,10,3,2,3,1,2,22
118,4,5,4,31,105,11,3,3,3,1,2,18
110,4,5,4,29,97,10,3,2,3,1,2,21
118,4,5,4,31,105,10,3,2,3,1,2,19
122,4,5,4,32,109,10,3,2,3,1,2,22
122,4,5,4,32,109,10,3,2,3,1,2,24
118,4,5,4,31,105,10,3,2,3,1,2,17
124,4,5,4,32,111,10,3,2,3,1,2,19
122,4,5,4,32,109,10,3,2,3,1,2,19
114,4,5,4,30,101,11,3,3,3,1,2,16
114,4,5,4,30,101,11,3,3,3,1,2,22
124,4,5,4,32,111,10,3,2,3,1,2,23
119,4,5,4,31,106,11,3,3,3,1,2,20
122,4,5,4,32,109,10,3,2,3,1,2,18
119,4,5,4,31,106,11,3,3,3,1,2,15
118,4,5,4,31,105,9,3,1,3,1,2,19
114,4,5,4,30,101,9,3,1,3,1,2,22
122,4,5,4,32,109,9,3,1,3,1,2,20
119,4,5,4,31,106,9,3,1,3,1,2,22
114,4,5,4,30,101,10,3,2,3,1,2,18
114,4,5,4,30,101,11,3,3,3,1,2,21
119,4,5,4,31,106,11,3,3,3,1,2,18
118,4,5,4,31,105,10,3,2,3,1,2,19
114,4,5,4,30,101,11,3,3,3,1,2,19
114,4,5,4,30,101,11,3,3,3,1,2,16
118,4,5,4,31,105,11,3,3,3,1,2,17
114,4,5,4,30,101,9,3,1,3,1,2,22
114,4,5,4,30,101,10,3,2,3,1,2,16
119,4,5,4,31,106,10,3,2,3,1,2,22
124,4,5,4,32,111,10,3,2,3,1,2,26
109,4,5,4,29,96,10,3,2,3,1,2,19
114,4,5,4,30,101,10,3,2,3,1,2,21
118,4,5,4,31,105,11,3,3,3,1,2,21
118,4,5,4,31,105,10,3,2,3,1,2,17
114,4,5,4,30,101,11,3,3,3,1,2,20
124,4,5,4,32,111,10,3,2,3,1,2,20
114,4,5,4,30,101,11,3,3,3,1,2,18
114,4,5,4,30,101,10,3,2,3,1,2,16
118,4,5,4,31,105,9,3,1,3,1,2,19
124,4,5,4,32,111,11,3,3,3,1,2,18
122,4,5,4,32,109,9,3,1,3,1,2,21
114,4,5,4,30,101,11,3,3,3,1,2,16
114,4,5,4,30,101,9,3,1,3,1,2,22
124,4,5,4,32,111,9,3,1,3,1,2,20
119,4,5,4,31,106,10,3,2,3,1,2,19
122,4,5,4,32,109,11,3,3,3,1,2,20
119,4,5,4,31,106,11,3,3,3,1,2,17
124,4,5,4,32,111,12,3,3,3,1,3,25
114,4,5,4,30,101,9,3,1,3,1,2,21
110,4,5,4,29,97,11,3,3,3,1,2,17
119,4,5,4,31,106,9,3,1,3,1,2,19
119,4,5,4,31,106,9,3,1,3,1,2,19
119,4,5,4,31,106,9,3,1,3,1,2,20
122,4,5,4,32,109,10,3,2,3,1,2,20
124,4,5,4,32,111,10,3,2,3,1,2,19
122,4,5,4,32,109,12,3,3,3,1,3,25
110,4,5,4,29,97,9,3,1,3,1,2,18
119,4,5,4,31,106,10,3,2,3,1,2,20
118,4,5,4,31,105,11,3,3,3,1,2,16
118,4,5,4,31,105,10,3,2,3,1,2,21
118,4,5,4,31,105,10,3,2,3,1,2,21
110,4,5,4,29,97,11,3,3,3,1,2,14
114,4,5,4,30,101,11,3,3,3,1,2,21
118,4,5,4,31,105,11,3,3,3,1,2,17
118,4,5,4,31,105,10,3,2,3,1,2,25
114,4,5,4,30,101,11,3,3,3,1,2,15
114,4,5,4,30,101,11,3,3,3,1,2,18
122,4,5,4,32,109,11,3,3,3,1,2,18
114,4,5,4,30,101,10,3,2,3,1,2,21
114,4,5,4,30,101,9,3,1,3,1,2,20
122,4,5,4,32,109,9,3,1,3,1,2,19
122,4,5,4,32,109,9,3,1,3,1,2,25
109,4,5,4,29,96,11,3,3,3,1,2,13
114,4,5,4,30,101,10,3,2,3,1,2,22
110,4,5,4,29,97,11,3,3,3,1,2,16
110,4,5,4,29,97,10,3,2,3,1,2,20
122,4,5,4,32,109,10,3,2,3,1,2,19
124,4,5,4,32,111,9,3,1,3,1,2,21
110,4,5,4,29,97,10,3,2,3,1,2,19
122,4,5,4,32,109,9,3,1,3,1,2,23
114,4,5,4,30,101,11,3,3,3,1,2,20
114,4,5,4,30,101,9,3,1,3,1,2,18
118,4,5,4,31,105,10,3,2,3,1,2,20
118,4,5,4,31,105,10,3,2,3,1,2,18
118,4,5,4,31,105,9,3,1,3,1,2,20
122,4,5,4,32,109,10,3,2,3,1,2,23
122,4,5,4,32,109,10,3,2,3,1,2,21
114,4,5,4,30,101,10,3,2,3,1,2,16
124,4,5,4,32,111,10,3,2,3,1,2,19
114,4,5,4,30,101,10,3,2,3,1,2,18
124,4,5,4,32,111,10,3,2,3,1,2,25
124,4,5,4,32,111,11,3,3,3,1,2,20
114,4,5,4,30,101,11,3,3,3,1,2,21
118,4,5,4,31,105,11,3,3,3,1,2,18
122,4,5,4,32,109,11,3,3,3,1,2,18
110,4,5,4,29,97,9,3,1,3,1,2,18
114,4,5,4,30,101,9,3,1,3,1,2,20
119,4,5,4,31,106,10,3,2,3,1,2,18
122,4,5,4,32,109,10,3,2,3,1,2,18
114,4,5,4,30,101,9,3,1,3,1,2,18
114,4,5,4,30,101,11,3,3,3,1,2,16
122,4,5,4,32,109,11,3,2,3,1,3,24
114,4,5,4,30,101,11,3,3,3,1,2,15
118,4,5,4,31,105,9,3,1,3,1,2,19
119,4,5,4,31,106,10,3,2,3,1,2,19
124,4,5,4,32,111,11,3,3,3,1,2,17
122,4,5,4,32,109,10,3,2,3,1,2,20
118,4,5,4,31,105,9,3,1,3,1,2,18
114,4,5,4,30,101,11,3,3,3,1,2,15
119,4,5,4,31,106,9,3,1,3,1,2,25
114,4,5,4,30,101,11,3,3,3,1,2,19
118,4,5,4,31,105,9,3,1,3,1,2,20
122,4,5,4,32,109,10,3,2,3,1,2,20
119,4,5,4,31,106,9,3,1,3,1,2,20
114,4,5,4,30,101,10,3,2,3,1,2,19
114,4,5,4,30,101,10,3,2,3,1,2,22
109,4,5,4,29,96,10,3,2,3,1,2,20
118,4,5,4,31,105,9,3,1,3,1,2,20
114,4,5,4,30,101,9,3,1,3,1,2,18
114,4,5,4,30,101,9,3,1,3,1,2,24
119,4,5,4,31,106,9,3,1,3,1,2,19
109,4,5,4,29,96,9,3,1,3,1,2,18
124,4,5,4,32,111,10,3,2,3,1,2,17
124,4,5,4,32,111,10,3,2,3,1,2,22
110,4,5,4,29,97,10,3,2,3,1,2,23
124,4,5,4,32,111,11,3,3,3,1,2,17
124,4,5,4,32,111,11,3,3,3,1,2,25
114,4,5,4,30,101,10,3,2,3,1,2,19
114,4,5,4,30,101,10,3,2,3,1,2,17
119,4,5,4,31,106,11,3,3,3,1,2,17
122,4,5,4,32,109,10,3,2,3,1,2,19
114,4,5,4,30,101,11,3,3,3,1,2,15
119,4,5,4,31,106,10,3,2,3,1,2,21
110,4,5,4,29,97,11,3,3,3,1,2,18
114,4,5,4,30,101,11,3,3,3,1,2,17
118,4,5,4,31,105,9,3,1,3,1,2,19
119,4,5,4,31,106,11,3,3,3,1,2,16
124,4,5,4,32,111,9,3,1,3,1,2,19
114,4,5,4,30,101,10,3,2,3,1,2,23
124,4,5,4,32,111,11,3,3,3,1,2,16
119,4,5,4,31,106,10,3,2,3,1,2,23
114,4,5,4,30,101,9,3,1,3,1,2,23
119,4,5,4,31,106,10,3,2,3,1,2,18
110,4,5,4,29,97,11,3,3,3,1,2,16
110,4,5,4,29,97,10,3,2,3,1,2,20
119,4,5,4,31,106,10,3,2,3,1,2,17
114,4,5,4,30,101,11,3,3,3,1,2,17
109,4,5,4,29,96,9,3,1,3,1,2,21
124,4,5,4,32,111,11,3,3,3,1,2,18
119,4,5,4,31,106,11,3,3,3,1,2,21
114,4,5,4,30,101,9,3,1,3,1,2,21
122,4,5,4,32,109,10,3,2,3,1,2,19
114,4,5,4,30,101,11,3,3,3,1,2,21
122,4,5,4,32,109,9,3,1,3,1,2,21
118,4,5,4,31,105,10,3,2,3,1,2,24
118,4,5,4,31,105,11,3,3,3,1,2,16
118,4,5,4,31,105,11,3,3,3,1,2,17
119,4,5,4,31,106,10,3,2,3,1,2,17
119,4,5,4,31,106,11,3,3,3,1,2,18
124,4,5,4,32,111,9,3,1,3,1,2,25
124,4,5,4,32,111,11,3,2,3,1,3,24
114,4,5,4,30,101,10,3,2,3,1,2,23
114,4,5,4,30,101,11,3,3,3,1,2,20
118,4,5,4,31,105,10,3,2,3,1,2,19
114,4,5,4,30,101,11,3,3,3,1,2,18
118,4,5,4,31,105,11,3,3,3,1,2,22
122,4,5,4,32,109,10,3,2,3,1,2,21
110,4,5,4,29,97,11,3,3,3,1,2,18
114,4,5,4,30,101,11,3,3,3,1,2,18
118,4,5,4,31,105,10,3,2,3,1,2,21
124,4,5,4,32,111,11,3,3,3,1,2,21
119,4,5,4,31,106,10,3,2,3,1,2,23
114,4,5,4,30,101,10,3,2,3,1,2,18
110,4,5,4,29,97,9,3,1,3,1,2,22
114,4,5,4,30,101,11,3,3,3,1,2,21
114,4,5,4,30,101,10,3,2,3,1,2,16
124,4,5,4,32,111,10,3,2,3,1,2,22
114,4,5,4,30,101,10,3,2,3,1,2,19
110,4,5,4,29,97,11,3,3,3,1,2,19
122,4,5,4,32,109,11,3,3,3,1,2,19
114,4,5,4,30,101,9,3,1,3,1,2,18
114,4,5,4,30,101,11,3,3,3,1,2,15
110,4,5,4,29,97,10,3,2,3,1,2,17
124,4,5,4,32,111,9,3,1,3,1,2,21
119,4,5,4,31,106,10,3,2,3,1,2,16
124,4,5,4,32,111,10,3,2,3,1,2,20
119,4,5,4,31,106,10,3,2,3,1,2,24
119,4,5,4,31,106,9,3,1,3,1,2,19
119,4,5,4,31,106,11,3,3,3,1,2,15
110,4,5,4,29,97,11,3,3,3,1,2,16
114,4,5,4,30,101,10,3,2,3,1,2,20
118,4,5,4,31,105,10,3,2,3,1,2,17
118,4,5,4,31,105,11,3,3,3,1,2,18
114,4,5,4,30,101,11,3,3,3,1,2,18
114,4,5,4,30,101,11,3,3,3,1,2,23
124,4,5,4,32,111,9,3,1,3,1,2,21
114,4,5,4,30,101,9,3,1,3,1,2,25
114,4,5,4,30,101,10,3,2,3,1,2,19
124,4,5,4,32,111,11,3,3,3,1,2,19
109,4,5,4,29,96,10,3,2,3,1,2,16
114,4,5,4,30,101,11,3,2,3,1,3,20
119,4,5,4,31,106,10,3,2,3,1,2,24
118,4,5,4,31,105,10,3,2,3,1,2,20
114,4,5,4,30,101,10,3,2,3,1,2,18
122,4,5,4,32,109,9,3,1,3,1,2,20
114,4,5,4,30,101,11,3,3,3,1,2,18
122,4,5,4,32,109,10,3,2,3,1,2,19
124,4,5,4,32,111,9,3,1,3,1,2,20
110,4,5,4,29,97,10,3,2,3,1,2,16
114,4,5,4,30,101,11,3,3,3,1,2,20
114,4,5,4,30,101,9,3,1,3,1,2,18
119,4,5,4,31,106,9,3,1,3,1,2,21
119,4,5,4,31,106,10,3,2,3,1,2,18
122,4,5,4,32,109,10,3,2,3,1,2,20
124,4,5,4,32,111,9,3,1,3,1,2,20
117,4,5,4,31,104,11,3,3,3,1,2,18
114,4,5,4,30,101,10,3,2,3,1,2,17
120,4,5,4,32,107,10,3,2,3,1,2,19
117,4,5,4,31,104,10,3,2,3,1,2,19
117,4,5,4,31,104,10,3,2,3,1,2,22
124,4,5,4,32,111,10,3,2,3,1,2,27
114,4,5,4,30,101,11,3,3,3,1,2,18
119,4,5,4,31,106,12,3,3,3,1,3,21
124,4,5,4,32,111,9,3,1,3,1,2,23
124,4,5,4,32,111,11,3,3,3,1,2,18
114,4,5,4,30,101,11,3,3,3,1,2,19
119,4,5,4,31,106,11,3,3,3,1,2,18
111,4,5,4,29,98,9,3,1,3,1,2,21
119,4,5,4,31,106,10,3,2,3,1,2,16
119,4,5,4,31,106,12,3,3,3,1,3,23
120,4,5,4,32,107,10,3,2,3,1,2,17
114,4,5,4,30,101,9,3,1,3,1,2,24
114,4,5,4,30,101,10,3,2,3,1,2,25
117,4,5,4,31,104,11,3,3,3,1,2,19
124,4,5,4,32,111,9,3,1,3,1,2,21
119,4,5,4,31,106,9,3,1,3,1,2,19
114,4,5,4,30,101,10,3,2,3,1,2,21
110,4,5,4,29,97,10,3,2,3,1,2,19
109,4,5,4,29,96,10,3,2,3,1,2,19
114,4,5,4,30,101,10,3,2,3,1,2,24
119,4,5,4,31,106,10,3,2,3,1,2,18
114,4,5,4,30,101,9,3,1,3,1,2,18
124,4,5,4,32,111,10,3,2,3,1,2,22
124,4,5,4,32,111,9,3,1,3,1,2,20
124,4,5,4,32,111,11,3,3,3,1,2,17
114,4,5,4,30,101,10,3,2,3,1,2,21
114,4,5,4,30,101,10,3,2,3,1,2,20
20,4,5,4,2,7,10,3,2,3,1,2,18
26,4,5,4,4,13,10,3,2,3,1,2,18
20,4,5,4,2,7,11,3,3,3,1,2,13
17,4,5,4,1,4,9,3,1,3,1,2,10
26,4,5,4,4,13,9,3,1,3,1,2,15
122,4,5,4,32,109,10,3,2,3,1,2,19
114,4,5,4,30,101,9,3,1,3,1,2,19
110,4,5,4,29,97,10,3,2,3,1,2,20
110,4,5,4,29,97,11,3,3,3,1,2,17
118,4,5,4,31,105,10,3,2,3,1,2,19
23,4,5,4,3,10,10,3,2,3,1,2,14
118,4,5,4,31,105,10,3,2,3,1,2,22
114,4,5,4,30,101,10,3,2,3,1,2,18
111,4,5,4,29,98,9,3,1,3,1,2,20
114,4,5,4,30,101,10,3,2,3,1,2,20
20,4,5,4,2,7,11,3,2,3,1,3,18
114,4,5,4,30,101,11,3,3,3,1,2,14
23,4,5,4,3,10,11,3,2,3,1,3,15
26,4,5,4,4,13,11,3,2,3,1,3,17
118,4,5,4,31,105,10,3,2,3,1,2,22
114,4,5,4,30,101,11,3,3,3,1,2,16
110,4,5,4,29,97,11,3,3,3,1,2,14
23,4,5,4,3,10,11,3,3,3,1,2,10
122,4,5,4,32,109,12,3,3,3,1,3,24
111,4,5,4,29,98,10,3,2,3,1,2,19
118,4,5,4,31,105,9,3,1,3,1,2,23
19,4,5,4,2,6,10,3,2,3,1,2,13
122,4,5,4,32,109,12,3,3,3,1,3,23
114,4,5,4,30,101,9,3,1,3,1,2,18
114,4,5,4,30,101,11,3,3,3,1,2,18
122,4,5,4,32,109,10,3,2,3,1,2,22
114,4,5,4,30,101,9,3,1,3,1,2,20
38,8,13,12,2,5,10,3,1,4,1,2,20
37,8,13,12,2,4,10,3,1,4,1,2,19
28,4,5,4,3,15,11,3,3,3,1,2,11
18,4,5,4,1,5,11,3,2,3,1,3,15
25,4,5,4,3,12,11,3,3,3,1,2,10
30,4,5,4,4,17,11,3,2,3,1,3,21
15,4,5,4,1,2,10,3,2,3,1,2,13
23,4,5,4,2,10,11,3,3,3,1,2,10
23,4,5,4,2,10,11,3,2,3,1,3,18
18,4,5,4,1,5,11,3,3,3,1,2,11
40,8,13,12,3,7,8,2,1,3,1,2,18
38,8,13,12,2,5,10,3,1,4,1,2,19
23,4,5,4,2,10,10,3,2,3,1,2,14
18,4,5,4,1,5,10,3,2,3,1,2,10
17,4,5,4,1,4,11,3,3,3,1,2,8
40,8,13,12,3,7,10,3,1,4,1,2,16
28,4,5,4,3,15,10,3,1,3,1,3,19
18,4,5,4,1,5,11,3,3,3,1,2,8
23,4,5,4,2,10,11,3,3,3,1,2,13
28,4,5,4,3,15,11,3,3,3,1,2,9
28,4,5,4,3,15,11,3,3,3,1,2,10
20,4,5,4,2,7,10,3,2,3,1,2,14
21,4,6,2,5,9,21,4,6,2,5,9,0
19,4,6,2,4,7,19,4,6,2,4,7,0
20,4,6,2,5,8,20,4,6,2,5,8,0
21,4,6,2,5,9,21,4,6,2,5,9,0
21,4,6,2,4,9,21,4,6,2,4,9,0
18,4,6,2,4,6,18,4,6,2,4,6,0
17,4,6,2,3,5,17,4,6,2,3,5,0
21,4,6,2,5,9,21,4,6,2,5,9,0
18,4,6,2,3,6,18,4,6,2,3,6,0
24,4,6,2,5,12,24,4,6,2,5,12,0
18,4,6,2,4,6,18,4,6,2,4,6,0
14,4,1,5,3,4,14,4,1,5,3,4,0
17,4,5,4,1,4,7,2,1,2,1,2,9
25,4,5,4,3,12,11,3,2,3,1,3,14
14,4,1,5,3,4,14,4,1,5,3,4,0
16,4,5,4,1,3,7,2,1,2,1,2,9
25,4,5,4,3,12,7,2,1,2,1,2,12
16,4,5,4,1,3,7,2,1,2,1,2,10
17,4,5,4,1,4,11,3,2,3,1,3,13
16,4,5,4,1,3,10,3,2,3,1,2,10
16,4,5,4,1,3,7,2,1,2,1,2,10
21,4,5,4,2,8,11,3,2,3,1,3,14
21,4,5,4,2,8,7,2,1,2,1,2,12
16,4,5,4,1,3,7,2,1,2,1,2,11
16,4,5,4,1,3,7,2,1,2,1,2,11
12,4,1,5,2,2,12,4,1,5,2,2,0
27,4,4,4,7,15,27,4,4,4,7,15,0
32,4,4,4,8,20,32,4,4,4,8,20,0
24,4,4,4,6,12,24,4,4,4,6,12,0
25,4,4,4,6,13,25,4,4,4,6,13,0
25,4,4,4,6,13,25,4,4,4,6,13,0
8,2,3,1,1,2,8,2,3,1,1,2,0
9,2,3,1,1,3,9,2,3,1,1,3,0
10,2,3,1,1,4,10,2,3,1,1,4,0
27,4,4,4,7,15,27,4,4,4,7,15,0
9,2,3,1,1,3,9,2,3,1,1,3,0
28,4,4,4,7,16,28,4,4,4,7,16,0
10,2,3,1,1,4,10,2,3,1,1,4,0
31,4,4,4,8,19,31,4,4,4,8,19,0
34,4,4,4,9,22,34,4,4,4,9,22,0
28,4,4,4,7,16,28,4,4,4,7,16,0
9,2,3,1,1,3,9,2,3,1,1,3,0
9,2,3,1,1,3,9,2,3,1,1,3,0
10,2,3,1,1,4,10,2,3,1,1,4,0
9,2,3,1,1,3,9,2,3,1,1,3,0
36,4,4,4,9,24,36,4,4,4,9,24,0
20,3,5,4,3,8,20,3,5,4,3,8,1
20,3,5,4,3,8,20,3,5,4,3,8,1
14,3,5,4,1,2,10,3,2,3,1,2,9
17,3,5,4,2,5,10,3,1,3,1,3,17
17,3,5,4,2,5,9,3,1,3,1,2,15
20,3,5,4,2,8,9,3,1,3,1,2,16
20,3,5,4,2,8,9,3,1,3,1,2,16
16,3,5,4,1,4,10,3,1,3,1,3,17
20,3,5,4,3,8,9,3,1,3,1,2,15
20,3,5,4,3,8,10,3,1,3,1,3,18
17,3,5,4,2,5,10,3,1,3,1,3,18
20,3,5,4,3,8,10,3,1,3,1,3,17
17,3,5,4,2,5,10,3,2,3,1,2,11
15,3,5,4,1,3,9,3,1,3,1,2,11
14,3,5,4,1,2,9,3,1,3,1,2,8
17,3,5,4,2,5,10,3,2,3,1,2,15
20,3,5,4,2,8,10,3,1,3,1,3,15
16,3,5,4,1,4,9,3,1,3,1,2,14
16,3,5,4,2,4,9,3,1,3,1,2,13
16,3,5,4,1,4,9,3,1,3,1,2,12
7,2,1,3,1,1,7,2,1,3,1,1,0
10,3,2,3,1,2,10,3,2,3,1,2,2
11,3,2,3,1,3,11,3,2,3,1,3,4
10,3,2,3,1,2,10,3,2,3,1,2,2
14,3,2,3,2,6,11,3,2,3,1,3,10
22,5,3,10,2,4,22,5,3,10,2,4,0
26,5,3,10,3,8,26,5,3,10,3,8,0
14,3,4,1,2,6,7,2,2,1,1,2,30
16,5,6,3,2,2,16,5,6,3,2,2,0
17,5,6,3,2,3,17,5,6,3,2,3,0
17,5,6,3,2,3,17,5,6,3,2,3,0
19,4,6,6,1,3,19,4,6,6,1,3,0
19,4,6,6,1,3,19,4,6,6,1,3,0
19,4,6,6,1,3,19,4,6,6,1,3,0
19,4,6,6,1,3,19,4,6,6,1,3,0
23,4,6,6,3,7,23,4,6,6,3,7,0
23,4,6,6,3,7,23,4,6,6,3,7,0
21,4,6,6,2,5,21,4,6,6,2,5,0
23,4,6,6,3,7,23,4,6,6,3,7,0
19,4,6,6,1,3,19,4,6,6,1,3,0
23,4,6,6,3,7,23,4,6,6,3,7,0
21,4,6,6,2,5,21,4,6,6,2,5,0
20,4,6,6,2,4,20,4,6,6,2,4,0
10,2,2,3,1,3,8,2,1,3,1,2,8
10,2,2,3,1,3,8,2,1,3,1,2,8
9,2,2,3,1,2,8,2,1,3,1,2,6
10,2,2,3,1,3,8,2,1,3,1,2,8
9,2,2,3,1,2,8,2,1,3,1,2,7
12,4,3,3,1,2,9,3,1,3,1,2,7
9,3,0,5,1,1,9,3,0,5,1,1,0
23,5,7,3,2,8,13,5,2,3,1,3,22
19,5,7,3,1,4,11,5,1,3,1,2,16
19,5,7,3,1,4,11,5,1,3,1,2,18
19,5,7,3,1,4,11,5,1,3,1,2,18
12,4,4,2,1,2,5,2,1,0,1,2,15
19,5,7,3,1,4,12,5,1,3,1,3,16
19,5,7,3,1,4,11,5,1,3,1,2,14
12,4,4,2,1,2,5,2,1,0,1,2,15
23,6,7,8,1,2,9,2,1,4,1,2,9
23,5,7,3,2,8,12,5,1,3,1,3,19
23,6,7,8,1,2,9,2,1,4,1,2,11
18,5,7,3,1,3,11,5,1,3,1,2,18
26,7,10,5,1,4,7,2,1,2,1,2,13
25,7,10,5,1,3,8,2,1,2,1,3,17
26,7,10,5,1,4,7,2,1,2,1,2,11
13,4,3,4,1,2,7,2,1,2,1,2,7
13,4,3,4,1,2,7,2,1,2,1,2,8
24,7,3,10,2,4,16,6,1,7,1,2,13
22,7,3,10,1,2,16,6,1,7,1,2,7
22,7,3,10,1,2,16,6,1,7,1,2,7
22,7,3,10,1,2,16,6,1,7,1,2,9
17,3,3,0,4,11,8,3,2,0,1,3,12
15,3,3,0,3,9,7,3,1,0,1,3,15
9,3,3,0,1,3,7,3,2,0,1,2,8
14,3,3,0,3,8,7,3,2,0,1,2,9
17,3,3,0,4,11,8,3,2,0,1,3,12
21,3,3,0,5,15,6,3,1,0,1,2,14
21,3,3,0,5,15,6,3,1,0,1,2,14
16,3,3,0,4,10,6,3,1,0,1,2,15
14,3,3,0,3,8,7,3,2,0,1,2,9
20,3,3,0,5,14,7,3,2,0,1,2,11
17,3,3,0,4,11,7,3,1,0,1,3,16
14,3,3,0,3,8,6,3,1,0,1,2,12
17,3,3,0,4,11,7,3,2,0,1,2,11
21,3,3,0,5,15,7,3,1,0,1,3,16
20,3,3,0,5,14,6,3,1,0,1,2,15
13,3,3,0,3,7,7,3,2,0,1,2,8
11,3,3,0,2,5,6,3,1,0,1,2,12
8,3,3,0,1,2,6,3,1,0,1,2,11
13,3,3,0,3,7,6,3,1,0,1,2,11
17,3,3,0,4,11,6,3,1,0,1,2,13
14,3,3,0,3,8,7,3,2,0,1,2,8
12,3,3,0,2,6,7,3,2,0,1,2,9
17,3,3,0,4,11,6,3,1,0,1,2,14
17,3,3,0,4,11,7,3,2,0,1,2,11
17,3,3,0,4,11,7,3,2,0,1,2,11
14,3,3,0,3,8,6,3,1,0,1,2,11
21,3,3,0,5,15,7,3,2,0,1,2,10
17,3,3,0,4,11,6,3,1,0,1,2,15
21,3,3,0,5,15,8,3,2,0,1,3,13
21,3,3,0,5,15,6,3,1,0,1,2,13
12,3,3,0,2,6,7,3,2,0,1,2,9
12,3,3,0,2,6,6,3,1,0,1,2,13
15,3,3,0,3,9,6,3,1,0,1,2,14
12,3,3,0,2,6,7,3,1,0,1,3,15
12,3,3,0,2,6,6,3,1,0,1,2,12
9,3,3,0,1,3,6,3,1,0,1,2,12
12,3,3,0,2,6,7,3,1,0,1,3,16
8,3,3,0,1,2,7,3,2,0,1,2,7
11,3,3,0,2,5,7,3,2,0,1,2,8
16,3,3,0,3,10,7,3,1,0,1,3,18
16,3,3,0,3,10,7,3,1,0,1,3,16
9,3,3,0,1,3,7,3,2,0,1,2,8
15,3,3,0,3,9,7,3,1,0,1,3,13
45,8,11,8,6,18,9,3,1,3,1,2,19
52,8,11,8,8,25,7,2,1,2,1,2,17
46,8,11,8,6,19,9,3,1,3,1,2,18
48,8,11,8,7,21,9,3,1,3,1,2,19
45,8,11,8,6,18,7,2,1,2,1,2,22
49,8,11,8,7,22,7,2,1,2,1,2,22
45,8,11,8,6,18,9,3,1,3,1,2,29
44,8,11,8,6,17,7,2,1,2,1,2,20
53,8,11,8,8,26,7,2,1,2,1,2,20
45,8,11,8,6,18,7,2,1,2,1,2,20
59,8,11,8,9,32,7,2,1,2,1,2,20
49,8,11,8,7,22,7,2,1,2,1,2,19
48,8,11,8,7,21,7,2,1,2,1,2,17
48,8,11,8,7,21,11,4,1,4,1,2,26
48,8,11,8,7,21,7,2,1,2,1,2,20
49,8,11,8,7,22,7,2,1,2,1,2,17
54,8,11,8,8,27,9,3,1,3,1,2,18
48,8,11,8,7,21,9,3,1,3,1,2,19
57,8,11,8,9,30,9,3,1,3,1,2,27
45,8,11,8,6,18,9,3,1,3,1,2,16
48,8,11,8,7,21,9,3,1,3,1,2,18
49,8,11,8,7,22,7,2,1,2,1,2,16
48,8,11,8,7,21,7,2,1,2,1,2,22
33,8,11,8,2,6,9,3,1,3,1,2,16
44,8,11,8,6,17,7,2,1,2,1,2,20
49,8,11,8,7,22,7,2,1,2,1,2,18
52,8,11,8,8,25,7,2,1,2,1,2,21
55,8,11,8,9,28,10,3,1,3,1,3,20
30,8,11,8,1,3,9,3,1,3,1,2,16
30,8,11,8,1,3,9,3,1,3,1,2,16
35,8,11,8,2,8,10,3,1,3,1,3,20
29,8,11,8,1,2,7,2,1,2,1,2,11
29,8,11,8,1,2,7,2,1,2,1,2,15
52,8,11,8,8,25,7,2,1,2,1,2,20
49,8,11,8,7,22,9,3,1,3,1,2,18
55,8,11,8,9,28,7,2,1,2,1,2,22
55,8,11,8,9,28,9,3,1,3,1,2,19
36,8,11,8,3,9,9,3,1,3,1,2,16
48,8,11,8,7,21,9,3,1,3,1,2,19
48,8,11,8,7,21,9,3,1,3,1,2,21
30,8,11,8,1,3,7,2,1,2,1,2,14
39,8,11,8,3,12,10,3,1,3,1,3,19
